id,name
771744,Black Death
772158,Hundred Years' War
772160,The Crusades
12447599031,Moldova
12447601031,Netherlands
12447602031,Poland
12447604031,Portugal
882486,Spain
771756,Reformation In Europe
271481,Renaissance
12447605031,Romania
882492,Russia
12447608031,Denmark
12447609031,Norway
12447610031,Sweden
12447611031,Serbia
12447612031,Slovakia
12447613031,Slovenia
12447614031,Switzerland
12447615031,Ukraine
12447617031,Western
771724,"Essays, Journals, Letters & True Accounts"
271564,Historiography
271605,Reference
4119251,Study & Teaching
271289,Bahrain
271298,Iran
271299,Iraq
271300,Israel
271303,Palestine
271301,Jordan
271291,Kuwait
271302,Lebanon
271292,Oman
271293,Qatar
271294,Saudi Arabia
271304,Syria
271305,Turkey
271295,United Arab Emirates
271296,Yemen
12447628031,Afghan War
12447622031,Ancient
271412,Air Forces
276567,Guerrillas
276568,Land Forces
276569,Mercenaries
271418,Naval Forces
276579,Special & Elite Forces
771774,Gulf War
12447623031,Iraq War
771772,Korean War
12447624031,Medieval War
276564,Military Intelligence & Espionage
276570,Military Life & Institutions
271417,Napoleonic Wars
276578,Prisoners of War
496844,"Strategy, Tactics & Military Science"
12447625031,Vehicles
12447626031,Veterans
771770,Vietnam War
276580,War Crimes
12447627031,War of 1812
271427,Weapons & Warfare
271431,World War I
10960041,Alamein
10960051,Arnhem
10960071,Battle for Berlin
10960021,Battle of Britain
10960031,Battle of the Atlantic
10960111,Battle of the Bulge
10960061,Burma
10959991,D-Day Landings
10960001,Dunkirk
10960121,Hurtgen Forest
10960171,Iwo Jima
10960091,Kursk
10960101,Monte Cassino
10959981,Pearl Harbour
10960011,Stalingrad
10960081,Tunis
10960931,Biographies & Memoirs
10960901,Desert War
10960911,Eastern Front
10960961,Enigma Code
271408,Holocaust
10960551,Naval Warfare
10960881,Origins
10960891,Prisoners of War
10960621,Resistance
10960851,The Blitz
10960831,War in the Pacific
10960681,Weapons
271405,Multicultural
271433,Oral
772026,History
772028,History
772034,History
772030,History
772032,History
12447633031,"New Age, Mythology & Occult"
12447634031,"Religion, Politics & State"
12447629031,Civilisation & Culture
12447630031,Cold War
278066,Discovery & Exploration
772016,Maritime History & Piracy
275899,Revolutions & Coups
772066,Slavery
276593,Women in History
271653,Birds
271654,Cats
271658,Dogs
271663,Fish
271666,Horses
271672,Rabbits & Rodents
271673,Reptiles & Amphibians
271681,Autographs
271683,Books
271686,Magazines & Newspapers
271687,Paper Ephemera
271689,Buttons
271691,Cars
271694,Glass & Glassware
271719,"Pottery, Ceramics & Porcelain"
271696,Clocks & Watches
271697,"Coins, Medals & Seals"
271728,Dolls & Teddy Bears
271679,Furniture
271704,Gold & Silver
909450,Jewellery
271710,Kitchenware
271711,Militaria & Weapons
271721,Posters & Cards
271726,Sports Memorabilia
271727,Stamps
271730,"Textiles, Costumes & Rugs"
271734,"Toys, Games & Models"
271720,Postcards
271723,Reference & Price Guides
271690,Restoration & Maintenance
909476,House Plans & Building Guides
271861,Bricklaying & Masonry
271873,Furniture
271876,Tools
271852,Electrics & Lighting
271857,Plumbing
271858,Roofing
909472,Security & Fire Alarm Systems
271869,DIY Guides
13462791,Construction
271893,Energy Efficiency
271890,Home Extensions & Renovation
271887,Household Hints
909468,Property Guides
271797,Baskets
271799,Book Making & Binding
271800,Candle Making
271801,Carving
271802,Crafts for Children
271805,Dough Craft
271809,Floral Crafts
271810,Framing
271812,Glass & Enamelling
271798,Jewellery & Beadwork
271817,Leathercrafts
271818,Metal Work
266844,Models & Model-Making
271822,Cross-Stitch
271823,Dressmaking
271824,Embroidery
266858,Knitting
271825,Lace & Lacemaking
271828,Patchwork & Quiltmaking
271831,Tapestry Making
271843,Textile Arts
909456,Upholstery & Fabrics
271834,Pottery & Ceramics
271835,Printmaking
271838,Rug & Carpetmaking
271840,Spinning & Weaving
271845,Dollhouses
271836,Puppets & Puppetry
271847,Soft Toys
271848,Wooden Toys
266897,Tools
271784,Gardens Around the World
909494,Gardens in Britain
271746,Container Gardening
909480,"Decking, Patios & Furniture"
271747,Design & Planning
13462671,Encyclopedias
271774,Fruit & Vegetables
909488,Cottage Gardens
909486,Dry & Shade Gardens
909492,Sensory & Therapeutic Gardens
909490,Urban Gardens
271794,Water Features & Ponds
271791,Wildlife Gardening
271759,Greenhouses & Conservatories
271760,Indoor
271761,Landscape Gardening
271762,Lawns
271792,Organic Gardening
909500,Pests & Diseases
271771,Perennials
271768,Bulbs
271770,Orchids
271772,Roses
271776,Herbs
271777,House Plants
271780,Ornamental Plants
271782,Trees & Shrubs
277881,Pest Control
271790,Hydroponics
271785,Soil Science
909460,Lighting
909454,Painting & Wallpapering
909462,Professional Interior Design
909464,Room by Room
271897,Styles & Decor
909458,Windows
277084,Automotive
274077,Business
274078,"Cats, Dogs & Animals"
274079,Collections & Anthologies
274090,Comic Strips
274117,Computers & Internet
274118,Cooking
274119,Doctors & Medicine
276868,Encyclopaedias
274120,Essays
274121,Fiction
274129,Humorous Verse
274130,Hunting & Fishing
274131,Jokes & Riddles
274132,Lawyers & Criminals
274133,Limericks
274134,"Love, Sex & Marriage"
274135,Parodies
274136,Political
274137,Puns & Wordplay
274138,Rural Life
274139,"Satire, Classic"
274141,Science & Scientists
274142,Self-Help & Psychology
274143,Sports
408226,TV Tie-in Humour
274144,Theories of Humour
274145,Urban Legends
251718011,Key Stages 1-4
251710011,"Grammar, dictionaries & phrasebooks"
714258,Audiovisual & Multimedia
13425321,Elementary
13425331,Intermediate
13425341,Advanced
714284,Business
714290,Travel & Communications
13425261,CAE
13425281,FCE
13425241,IELTS
13425251,TOEFL
13425271,TOEIC
714264,Grammar & Vocabulary
714448,International English Language Testing System (IELTS)
714266,Language Readers
714276,Listening Skills
277042,Literacy
714278,Reading & Writing Skills
714274,Speaking & Pronunciation
713658,Arabic
713674,Chinese
713646,French
713688,German
713702,Italian
713704,Japanese
713734,Russian
713750,Spanish
13434481,African Languages
713696,Hindi
713706,Korean
713730,Punjabi
713758,Thai
713764,Urdu
713766,Vietnamese
713654,Albanian
13435851,Irish Gaelic
13435841,Scottish Gaelic
13435831,Welsh
713676,Czech
713678,Danish
713680,Dutch
713682,Estonian
713684,Finnish
713690,Greek
713698,Hungarian
713722,Norwegian
713726,Polish
713728,Portuguese
713732,Romanian
13591361,Serbo-Croat
713746,Slovenian
713754,Swedish
713760,Turkish
714366,Other
713694,Hebrew
713724,Persian & Farsi
714376,Artificial Languages
713652,Ancient Greek
713708,Latin
13591391,Old English
713736,Sanskrit
275577,Astrology
277459,Cartomancy
277460,Clairvoyance & Precognition
277461,Crystals
275583,Fortune Telling
277466,Numerology
277467,Palmistry
277469,Prophecy
277470,Runes
277471,Tarot
277391,Druidism
277392,Gaia
277394,Native American
277395,Shamanism
277398,Wicca
277399,Witchcraft
275605,Antiquities
275606,Children's Books
276874,Encyclopaedias
275612,Folklore
277491,Cults & Demonism
277447,Kabbalah
275619,Magic
277498,Occultism
277503,Satanism & Demonology
277527,Agnosticism & Atheism
275629,Mysticism
277534,Ritual
277535,Scientology
277536,Tribal & Ethnic
277486,Aliens
277494,Ghosts & Poltergeists
277499,Paranormal
277397,Spirit Communication
277506,Supernatural
277507,UFOs
277508,Unexplained Mysteries
276385,Parapsychology
275652,Handwriting Analysis
275672,Inspirational
275669,Course in Miracles
275671,Gifts
277532,Mysticism
275673,Prayer
275674,Prayerbooks
275675,Women
275680,Biographies
277409,Chakras
275682,Disciplines & Techniques
277473,Dreams
277492,ESP
277474,Feng Shui
275686,Meditation
277477,Mental & Spiritual Healing
277478,Mysticism
275690,New Age
275695,Reincarnation
277505,Spiritualism
277483,Theosophy
73,"Music, Stage & Screen"
275070,Children's Literature Studies
275071,Drama & Dramatists
274864,Antiquarian & Rare Books
274869,Books & Reading
274868,Booksellers & Bookselling
591858,Key Critics
275080,Literary Studies
275096,Literary Theory & Movements
275105,Novels & Novelists
591938,Brodie's Notes
13417361,Letts
591942,Penguin Critical Studies
591936,York Notes Advanced
591934,York Notes for GCSE
863744,Literary Reference
713112,Collins
713564,Old Ordnance Survey Maps
713566,Road Atlas
713086,Road & Car
713100,Walking and Hiking
713102,Wall Maps
497458,World Atlases & Maps
279894,Historical Atlases & Maps
714384,Consumer Guides
277029,Braille & Sign Language
276820,Children
276827,English (Specific Aspects)
714134,Foreign Languages
276831,Picture
276832,Quotations
276834,Slang & Idioms
13462721,Subject Dictionaries
276835,Synonyms & Antonyms
276836,Thesauri
714396,Directories
276876,Encyclopaedias
276878,Encyclopaedias
276873,Music
276859,Art
276881,Etiquette
714382,Amazing Facts
270498,Crosswords
277004,"Curiosities, Imponderables & Wonders"
277006,Trivia
277030,Communication
277032,"Grammar, Structure & Syntax"
277033,Handwriting
277051,Readers
277052,Reading Skills
277053,Reference
277063,Slang & Jargon
277065,Speech
277068,Translation & Interpretation
277069,Vocabulary
277016,Library & Information Sciences
516710,Obituaries
3309661,Reference
496824,Student Guides
276829,Reference
275941,Reference
270508,Reference
573664,Reference
276472,Reference
277071,Authorship
274871,Literacy
277075,Quotations
16224601,Research Methods
277081,Classic Cars
277082,Driving & the Highway Code
277090,History
277092,Repair & Performance
277101,Repair
277105,"Trucks, Lorries & Vans"
277107,Commercial
277109,History
277115,History
277116,Model Trains
277129,Editing
277130,Fiction
277132,Genre Fiction
863816,Journalism
277142,Play & Scriptwriting
277143,Poetry
277144,Writing Skills
277214,Commentaries
277215,Criticism & Interpretation
277223,Commentaries
277224,Criticism & Interpretation
277283,Picture
4511115031,Reference & Interpretation
277284,Stories
277189,Study
3309691,The Law
3309701,Historical Books
3309711,Wisdom Books
3309721,Major Prophets
3309731,Minor Prophets
3309751,The Gospels
3309771,Letters
277199,Concordances
277206,Hermeneutics
277207,Language Studies
277208,Meditations
277230,Prophecies
277234,Stories
277153,Catholic
277155,Contemporary English
3310741,English Standard Version
277163,King James
277166,New American Standard
277169,New International
277172,New King James
277174,New Living Translation
277175,New Revised Standard
277177,Parallel Editions
277181,The Message
277261,Dalai Lama
497476,Philosophy
277263,Tibetan
277264,Zen
277265,Zen Philosophy
277270,Inspirational
277272,Popes
277274,Saints
277275,Self Help
277372,Catholic
277289,Christian Education
277292,Discipleship
277293,Ethics
277294,Faith
277296,Leadership
277298,Testimony & Inspiration
277300,Church History
277304,Church Institutions & Organizations
277306,Church Administration
277308,Ministry
277309,Pastoral Counseling
277321,Preaching
277312,Sermons - Christian
277313,Youth Ministry
277314,Communities & Monasticism
277315,Counseling
497460,Early Church
277320,Missions & Missionary Work
277322,Fundamentalism
277329,Jesus
277290,Literature
277330,Miracles
277331,Mysticism
277332,Orthodox
277299,Poetry
277335,Amish
277336,Anglicanism
277337,Baptist
277340,Church History
277351,Methodist
277352,Mormon (Church of the Latter Day Saints)
277357,Pentecostal
277359,Quaker
277377,Protestant
277364,Reference
497474,Spirituality
277366,Bible
277371,Catechisms
277373,Doctrine
277376,Philosophy
277381,Devotionals
277383,Meditations
277387,Hymnals
277388,Prayerbooks
277408,Bhagavad Gita
3309941,Mythology
497478,Philosophy
277412,Sutras
277413,Upanishads
277416,Children's Books
3309791,Festivals
3309831,Five Pillars of Islam
277418,Koran
277420,Mohammed
277423,Sufism
277430,Haggadah
277434,Jewish Life
277435,Kosher Foods
277437,Prayerbooks
277440,Hebrew Bible (Old Testament)
277448,Talmud
277449,Torah
277452,Theology
277457,Channelling
277462,Fortune Telling
277393,Magic & Alchemy
277476,Meditation
277504,Shamanism
277510,Witchcraft
277481,Reincarnation
277538,Ancient European & Mediterranean Religions
277512,Baha'i
277515,Confucianism
277529,Contemporary Cults
277516,Eastern Mystical Philosophy
277521,Jainism
277523,Sikhism
277524,Taoism
12970691,Religious Conflict
277548,Comparative Religion
277549,History
277552,Christmas
277553,Easter
277557,Nature & Existence of God
277558,Philosophy
277560,Science & Religion
277249,Book of the Dead (Egyptian)
277250,Book of the Dead (Tibetan)
277252,Kabbalah
16269491,Devotional Calendars
4511061031,Primary
4511062031,Secondary
4511064031,Vocational
6115234031,Workbooks & Test Preparation
277887,Charts
277894,Popular Astronomy
277888,Star Gazing
277904,Stars & Interstellar Matter
278270,Telescopes & Equipment
277906,Theoretical & Mathematical Astronomy
277889,Cosmology
922070,Education
922072,Reference
277899,Planets & Asteroids
277901,The Moon
277902,The Sun
277903,Space Travel & Exploration
922074,UFOs & Extraterrestrial Life
277975,Animal Rights
277976,Behaviour
277990,Birds
922098,Butterflies
278393,Dinosaurs
922206,Extinction & Endangered Species
922118,Habitats
922102,Insects & Spiders
277979,Arachnids
277982,Insects
277983,Molluscs
278002,Apes & Monkeys
277995,Cats & Big Cats
277996,Dogs & Wolves
277998,Horses
922104,Rodents & Rabbits
922106,Marine Life
277986,Physiology
922096,Reference
922116,Reptiles & Amphibians
277989,Amphibians
277991,Fish
278003,Reptiles
277913,Biochemistry
922086,Biological Science
922084,Biotechnology
277924,Ecology
922146,Flowers
922148,Grasses
922150,Mosses & Lichens
277923,Mushrooms & Fungi
277927,Physiology
922142,Reference
922152,Trees & Shrubs
922198,Animal Ecology
922204,Biodiversity
923000,Higher Education
922982,Teaching Aids
922474,Animal
922172,Human
277942,Genetics
277958,Hydrobiology
277962,Microbiology
922092,Parasitology
922082,Reference
277948,Taxonomy & Systematics
278005,Analytical Chemistry
922214,Education
922228,Geochemistry
278012,Inorganic Chemistry
278015,Laboratory Techniques & Experiments
278016,Mineralogy
278017,Organic Chemistry
278020,Physical Chemistry
922212,Reference
922240,Earth History
923004,Higher Education
922970,Kids
922986,Teaching Aids
278059,"Cartography, Geodesy & Geographic Information Systems"
496656,Economic Geography
772194,History
278074,Physical
278032,Economic Geology
278038,Historical Geology
922238,Reference
278040,Soil Science
922242,Geophysics
278044,Meteorology
278048,Oceanography
278049,Palaeontology
922232,Reference
278043,Rivers & Lakes
278081,Conservation
496712,Environmental Philosophy
922416,Global Warming
278092,Natural Disasters
278096,Natural Resources Management
278099,Pollution
922408,Recycling
922418,Self-Sufficiency & Green Living
922410,Waste Disposal
278055,"Volcanoes, Earthquakes & Tectonics"
923008,Higher Education
922992,Teaching Aids
923006,Higher Education
922988,Teaching Aids
922990,Teaching Aids
922968,Kids
278272,Aerospace & Aviation Technology
278268,Astronautics
922394,Automobiles
922404,Automotive Technology
278279,Railway Technology & Engineering
922396,Shipbuilding
278116,Bioengineering
278202,Industrial Chemistry
922350,Petroleum
278213,Polymers & Plastics
278124,Conservation of Buildings & Building Materials
278125,Fire Protection & Safety
278127,"Heating, Lighting & Ventilation"
922352,Environmental
278137,Foundations & Soil Mechanics
278132,Hydraulic Engineering
922354,Mechanics
278131,Road & Transport
278138,Surveying
278151,Electric Motors
922290,Electrical Engineering
278152,Electrician Skills
922288,Electromagnetic Theory
278153,Energy
278299,Nanotechnology
278157,Power Generation & Distribution
278161,Applied Optics
278166,Automatic Control
278169,Circuits
278170,Digital Electronics
278144,Radar
278168,Robotics
278147,Stereo & Audio Equipment
278143,Telecommunications
278148,Telephone & Wireless Technology
278149,Television Technology
278181,Alternative Energy
922300,Fossil Fuels
278189,Nuclear Power
922390,Engineering Physics
922284,Computer Aided Design (CAD)
278300,Engineering Graphics & Technical Drawing
278291,Industrial Design
278301,Technical Writing
278193,Welding
922298,Environmental
278290,History
922400,Naval Architecture
922398,Navigation
278262,Offshore Engineering
278240,Dynamics & Vibration
278232,Engineering Thermodynamics
278250,Engines & Power Transmission
278237,Fluid Mechanics
278238,Hydraulics
278233,Materials Science
278247,Materials Testing
278254,Mechanical Engineering
922388,Military Aircraft
922386,Military Vehicles
922384,Naval
922346,Drilling
922402,Computer Aided Manufacture
922322,Health & Safety
922320,Manufacturing
922328,Materials & Industries
922358,Productivity
278305,Equipment & Techniques
278306,Microscopy
277907,Time
277861,Agricultural Engineering & Machinery
277864,Agricultural Science
277867,Beekeeping
277868,Dairy Farming
922502,Dogs
922504,Poultry
277871,Crop Husbandry
277875,Farm & Working Animals
277870,Fisheries
922496,Food Science
277876,Forestry & Silviculture
922498,Home Farming
277878,Horticulture
922516,History of Mathematics
270830,History
922512,Philosophy of Science
922510,Reference
772136,History of Science
278321,Algebra
922530,Modelling
278335,Mathematics for Scientists & Engineers
278419,Mathematical
278339,Complex Analysis
278340,Differential Equations
278342,Functional Analysis
278346,Real Analysis
278347,Vector & Tensor Analysis
922518,Chaos
278348,Combinatorics & Graph Theory
278350,Discrete Mathematics
278353,Geometry & Topology
278362,History of Mathematics
278366,Mathematical Logic
278367,Set Theory
278381,Game Theory
278373,Numbers
278383,Linear Programming
278384,Philosophy of Mathematics
922520,Popular Maths
278385,Probability & Statistics
922944,Recreational
278386,Reference
922538,Dental Hygiene
922544,Oral Surgery
922546,Orthodontics
922820,Infectious & Contagious Diseases
922828,Mental Diseases & Disorders
922816,Radiology
922824,Home Care
922826,Hospice Care
922556,Hospital Administration & Management
922558,Medical Ethics & Legal Issues
922562,Epidemiology & Medical Statistics
922568,Medical Diagnosis
922580,Intensive Care
922594,Clinical Psychology & Psychotherapy
922596,Counselling & Therapy
922606,Dermatology
922632,Elderly Care
922638,ENT
922654,Health Psychology
922664,Neurology
922676,Ophthalmology
922678,Orthopaedic & Fractures
922682,Paediatrics
922684,Pathology
922700,Pre-clinical Medicine
922718,Psychotherapy & Clinical Psychology
922720,Public Health & Preventive Medicine
922730,Radiology & Medical Imaging
922752,Sports Injuries & Medicine
922778,Nursing
922802,Optometry
922804,Pharmacy
922806,Physiotherapy
922808,Reference
16269201,Countryside
922424,Education
922422,Reference
922450,"Rocks, Minerals & Fossils"
278400,Aquatic Creatures
922426,Birds
278407,Insects & Spiders
922432,Mammals
922430,Reptiles & Amphibians
278408,Zoos & Wildlife Parks
922864,Applied Physics
278422,Atomic & Molecular
922858,Chaos & Dynamic Systems
922842,Education
278429,Electromagnetism
278418,Gravity
278433,"Light, Optics & Laser"
922846,Mechanics
278432,Nuclear
278434,Particle & High-Energy Physics
922852,Philosophy of Physics
278435,Quantum Physics
922840,Reference
278439,Relativity
278443,States of Matter
922844,Theoretical Physics
922934,Artificial Intelligence
922938,Extinction
922940,Genetics
922948,The Brain
922942,Maths
922956,Weather
922962,Psychology & Psychiatry
922866,Research & Development
278454,Veterinary Science
564336,Agriculture & Farming
570606,Astronomical Charts & Atlases
570596,Astronomy
570594,Cosmology
570608,Space Travel & Exploration
570600,Theoretical Physics
570626,Animal Sciences
570694,Biochemistry
571558,Genetics
571538,Human Biology
570680,Microbiology
571552,Molecular Biology
570674,Neuroscience
570610,Plant Sciences
564342,Chemistry
564344,Earth Sciences
571042,Chemical & Biochemical Engineering
571044,Civil Engineering
571500,Electrical Engineering
571046,Electronics & Telecommunications Engineering
571052,Energy Engineering
571056,Engineering Skills & Design
571048,Environmental Engineering
573598,Industrial Chemistry & Manufacturing Technologies
571050,Mechanical & Material Engineering
570820,Environment
564350,Geology
570902,Algebra
570896,Non-linear Science
570882,Scientific & Engineering Mathematics
570878,Statistics & Probability
570912,Calculus & Mathematical Analysis
570934,Combinatorics & Graph Theory
570936,Geometry
570964,Mathematical Theory
13393701,Exams
13393791,Study & Revision Guides
571384,Anaesthetics
571400,Cardiovascular
571334,Diseases & Disorders
571390,Gynaecology & Obstetrics
571386,Neurology
571316,Orthopaedic & Fractures
571388,Paediatrics
571362,Pathology
571392,Psychiatry
571290,Public Health & Preventive Medicine
571350,Radiology & Medical Imaging
571280,Medical Research & Equipment
571310,Surgery
571476,Midwifery
571456,Nursing
573568,Pharmacy
573564,Physiotherapy
571478,First Aid & Paramedical Services
571024,Applied Physics
570990,"Electricity, Magnetism & Electromagnetism"
571010,Mechanics
570994,Particle Physics
571004,Quantum Mechanics
564348,Research & Development
564358,Veterinary Science
4119271,Academic Philosophy
4119261,Academic Sociology
4119301,Education Studies
275875,Civil Rights & Citizenship
496616,Political Violence
496568,Africa
496564,Central & South America
496558,Europe
496566,Far East
496560,Middle East
496562,South East Asia
496556,UK
275921,United States
275885,International Institutions
275883,Diplomacy
496624,Geopolitics
275902,Anarchism
275903,Communism & Marxism
275904,Conservatism
275918,Democracy
275905,Fascism & Nazism
275908,Liberalism
275909,Nationalism
275910,Socialism
275917,Constitution: Government & the State
275919,Elections & Referendums
276316,Aesthetics
276324,Epistemology
276325,Ethics & Morality
496404,History
496508,Introduction to Philosophy
276333,Logic
276335,Metaphysics
496410,Philosophers
276446,Customs
276457,Folklore
276456,Ethnography & Ethnology
275944,Festivals & Celebrations
496632,Methodology
276415,Physical
276413,Social & Cultural
276437,Prehistoric
276434,Egyptian
276428,Classical Greek & Roman
276427,"Celtic, Saxon, Viking & Nordic"
276421,By Region
276419,Industrial Archaeology
276420,Maritime Archaeology
276440,Methodology & Techniques
496724,Press & Journalism
496720,Radio
496722,Television
275706,Media Studies
496674,Cultural Studies
496706,Discrimination & Racism
276460,Men
276591,Feminist Criticism
276596,Writers & Writing
276466,Gerontology
496660,Developmental Studies
276305,Criminal Investigation
276306,Criminology
276307,Forensic Science
276314,Drugs
276308,Gangs
496750,Serial Killers
496732,Punishment
277035,Historical & Comparative Linguistics
277043,Morphology
277046,Phonetics & Phonics
277040,Reference
277055,Semantics
277064,Sociolinguistics
276468,Methodology
276543,Statistics & Research
276534,Black Studies
276538,Indigenous Peoples
276539,Islamic Studies
276540,Jewish Studies
276452,Emergency Services
276490,Ethical Issues
276498,Homelessness
276499,Illness & Addiction
276442,Secret Societies
276509,Social Welfare & Services
276505,Violence in Society
496634,Family & Social Groups
276447,Population & Demography
276530,Sociological Theories
496640,Sociology of Work
496662,Urban & Rural Planning
276561,Defence Strategy & Research
276584,Weapons & Equipment
279304,Air Sports
279322,American Football
279325,Essays & Writings
279327,History
279328,Statistics
279329,Basketball
279475,Ice Hockey
279314,Athletics
279315,Cross-Country Running
279317,Gymnastics
279318,Multidiscipline Sports
279321,Ball Games
10193721,Mountaineering History & Biography
10193711,Practical Guides
10193781,Rock Climbing
279376,Boxing
279377,Fencing
10194211,Wrestling
279333,English
10193731,International
10193771,Practical Guides
10193761,Reference
10193901,Cycling History & Biography
10193891,Cycling Holiday & Touring Guides
10193921,How to Cycle
279414,Mountain & Off-Road Cycling
10193931,Repair
10193941,Road Bikes
10193911,The Tour de France
279389,Greyhound Racing
279390,Horse Racing
279392,Riding & Horsemanship
279445,Camping & Woodcraft
279446,Caving & Potholing
279449,Orienteering
279450,Outdoor Cooking
924450,Outdoor Survival Skills
279451,"Walking, Hiking & Trekking"
10194011,Birdwatching
10193991,Coarse Fishing
10194001,Fly Fishing
10193981,Sea Fishing
279439,Archery
279441,Hunting
279442,"Small Firearms, Guns & Other Equipment"
279443,Target Shooting
279399,Arsenal
1040518,Aston Villa
1040522,Celtic
279400,Chelsea
1040526,Everton
279401,Leeds United
279402,Liverpool
1040524,Manchester City
279403,Manchester United
279404,Newcastle United
1040516,Nottingham Forest
1040520,Rangers
279405,Tottenham Hotspur
1040528,West Ham United
1040574,Non League
1040548,Premier League
1040532,Barcelona
1040588,Champions League
279408,World Cup
1040578,European Leagues
1049692,Football Fans
1040554,English Football Association
1040556,English Football League
1040542,FIFA
1040590,Reference
279407,Skills & Coaching
1040538,South American
1040576,World Football
10193811,History & Biography
10193801,Practical Guides
270455,Backgammon
270456,Chess
270457,Draughts
270459,Miscellaneous
270463,Bridge
270479,Poker
270468,Darts
270471,Betting Systems & Theories
270477,Horse Racing
270478,Lotteries
270481,Slot Machines
270485,Indoor Games
270486,Models
270497,Brain Teasers
270505,Mathematical Games
270506,Quiz Questions
270507,Trivia
270509,Role-Playing & War Games
270518,"Snooker, Billiards & Pool"
270519,Travel Games
270521,Word Games
10193951,Reference
279428,Drag Racing
279429,Formula One
279430,Indy Car
279434,Motor Rallying & Rally Driving
279435,Motorcycle Racing
279431,NASCAR
279330,"Bowls, Bowling & Petanque"
10194171,Extreme Sports
279338,Hockey
10194191,Pool
279418,Skateboarding
279350,Snooker
279419,Sporting Events
279341,Racket Sports
279413,Essays & Sports Journalism
279410,History of Sports
10193851,League
10193861,League: History & Biography
10193871,Training
10193831,Union
10193841,Union: History & Biography
279453,Coaching
279455,Fitness Training
279457,Psychology
279460,Boat Building
279461,Canoeing
10194091,Kayaking
279463,Motor Boating & Cruising
279464,Rowing
279465,Sailing
10194101,Sea Kayaking
10194081,Scuba Diving
279470,"Surfing, Windsurfing & Water Skiing"
279471,Swimming & Diving
279476,Ice-Skating
10194141,Cross Country Skiing
10194131,Downhill Skiing
10194151,Practical Guides
279478,Snowboarding
279481,Algeria
279482,Botswana
279483,Burkina Faso
279484,Central Africa
279485,Democratic Republic of Congo
279486,East Africa
279487,Egypt
279490,Eritrea
279491,Ethiopia & Djibouti
279492,Gambia & Senegal
279494,Kenya
279495,Lesotho
279496,Libya
279497,Madagascar & Comoros
279498,Malawi
279500,Mauritius
279501,Morocco
279502,Mozambique
279503,Namibia
279504,Niger & Nigeria
279505,Nile River
279506,North Africa
279507,Rwanda & Uganda
279508,Sahara Desert
279509,Seychelles
279510,Somalia
279512,Cape Town
279514,Johannesburg
279515,Southern Africa
279516,Sudan
279517,Swaziland
279518,Tanzania
279519,Tunisia
279520,West Africa
279521,Zambia
279522,Zimbabwe
279524,Afghanistan
279526,Bangladesh
279528,Bhutan
279529,Brunei
279530,Cambodia
279531,Central Asia
279533,Beijing
279535,Guangzhou
279536,Shanghai
279537,Far East
279539,Himalayas
279540,Hong-Kong
279541,India
279548,Indonesia
279555,Japan
279560,Laos
279561,Macau
279562,Malaysia
279563,Mongolia
279564,Myanmar (Burma)
279565,Nepal
279568,North Korea
279569,Pakistan
279570,Philippines
279764,Moscow
279766,St. Petersburg
279576,Singapore
279577,South Korea
279580,Southeast Asia
279582,Sri Lanka
279583,Taiwan
279584,Thailand
279587,Tibet
279588,Turkey
279591,Turkmenistan
279592,Vietnam
279595,Australia
279602,Fiji
279604,Guam
279605,Micronesia
279606,New Caledonia
279607,New Zealand
279608,Papua New Guinea
279609,South Pacific
279610,Tahiti
279611,Vanuatu
279617,Montreal
279620,Quebec City
279621,Toronto
279622,Vancouver
279626,Antigua & Barbuda
279627,Aruba & Netherlands Antilles
279628,Bahamas
279629,"Barbados, Trinidad & Tobago"
279630,Bermuda
279631,Cuba
279635,Dominican Republic
279636,French West Indies
279638,Grenada
279639,Guadeloupe
279640,Haiti
279641,Jamaica
279646,Saint Kitts
279647,Saint Lucia
279648,Saint Vincent
279649,Sao Tome Principe
279651,Virgin Islands
279653,Windward Islands
279851,Argentina
713582,Atlases & Maps
279835,Belize
279854,Bolivia
279856,Amazon
279858,Rio de Janeiro
279859,Chile
279860,Colombia
279836,Costa Rica
279861,Ecuador & Galapagos Islands
279837,El Salvador
279862,Falklands
279863,"French Guiana, Guyana & Suriname"
279839,Guatemala
279840,Honduras
279843,Mexico
279841,Nicaragua
279842,Panama
279865,Paraguay & Uruguay
279866,Peru
279867,Venezuela
279655,Andorra
279656,Armenia
279657,Austria
279759,"Belarus, Moldova, Georgia, Armenia, Azerbaijan"
279660,Belgium
279786,Bosnia-Herzegovina
279664,Bulgaria
279787,Croatia
279665,Cyprus
279666,Czech Republic
279669,Denmark
279672,Estonia
279673,Finland
279703,Athens
279706,Corfu
279707,Crete
279710,Rhodes
279711,Greenland
279712,Hungary
279715,Iceland
279717,Cork
279718,Dublin
279735,Latvia
279736,Liechtenstein
279737,Lithuania
279738,Luxembourg
279789,Macedonia
279739,Malta
279740,Monaco
279741,Netherlands
279745,Norway
279748,Poland
400042,Algarve
279754,Lisbon
279755,Romania
279790,Serbia
279757,Slovakia
279791,Slovenia
279781,Sweden
279784,Switzerland
279767,Ukraine
279925,Guide Books
279933,Channel Islands
279942,Midlands
279954,North & North East England
279959,North West England
279967,Edinburgh
279969,Glasgow
279972,Scottish Highlands & Islands
279973,South & South East England
279987,Cornwall
279988,Devon
279994,Wales
279869,Bahrain
279871,Iran
